geneEntrezID	geneName	stat	dbsnp	snpcnt	bin	chr	startpos	endpos	length	strand
100526842	RPL17-C18orf32	0.09259	rs3814888	10	7	18	47007548	47018935	11388	-1
100527943	TGIF2-C20orf24	0.07839	rs555394	2	2	20	35202957	35240960	38004	1
100527949	GIMAP1-GIMAP5	0.12121	rs2058448	17	9	7	150413645	150440737	27093	1
100527963	PMF1-BGLAP	0.07851	rs1052067	2	2	1	156182779	156213123	30345	1
100527978	TMEM56-RWDD3	0.13784	rs3767318	21	10	1	95583479	95710511	127033	1
100528017	SAA2-SAA4	0.22134	rs11024586	11	7	11	18252902	18270221	17320	-1
100528021	ST20-MTHFS	0.18212	rs11854561	14	8	15	80135889	80215448	79560	-1
100528032	KLRC4-KLRK1	0.15435	rs1382264	16	9	12	10524952	10562745	37794	-1
100528062	ARMCX5-GPRASP2	0.10177	rs17340210	2	2	X	101854276	101972661	118386	1
100528064	NEDD8-MDP1	0.07968	rs11158609	1	1	14	24683143	24701576	18434	-1
100529063	BCL2L2-PABPN1	0.08577	rs2268330	1	1	14	23775971	23795394	19424	1
100529097	RPL36A-HNRNPH2	0.0863	rs1023431	1	1	X	100645878	100669128	23251	1
100529144	CORO7-PAM16	0.11272	rs3747579	10	7	16	4390252	4466962	76711	-1
100529215	ZNF559-ZNF177	0.13012	rs17272543	11	7	19	9434902	9493293	58392	1
100529239	RPS10-NUDT3	0.59565	rs10484268	16	9	6	34254971	34393902	138932	-1
100529240	ZNF816-ZNF321P	0.17352	rs11084211	12	8	19	53430388	53466164	35777	-1
100529241	HSPE1-MOB4	0.14314	rs3792159	3	3	2	198364721	198418423	53703	1
100529251	CKLF-CMTM1	0.11061	rs7199632	10	7	16	66586466	66613038	26573	1
100529257	SYNJ2BP-COX16	0.15267	rs41492150	13	8	14	70791798	70883807	92010	-1
100529261	CHURC1-FNTB	0.10722	rs11846925	29	12	14	65381079	65529373	148295	1
100532726	NDUFC2-KCTD14	0.13304	rs10793270	24	11	11	77726761	77791265	64505	-1
100532736	C1orf151-NBL1	0.14901	rs2294629	9	6	1	19923471	19984949	61479	1
100533105	C8orf44-SGK3	0.19702	rs16933080	7	5	8	67579787	67774257	194471	1
100533106	ZHX1-C8ORF76	0.09015	rs13248008	2	2	8	124238429	124286727	48299	-1
100533181	FXYD6-FXYD2	0.13184	rs479991	17	9	11	117690790	117747746	56957	-1
100533183	ZNF664-FAM101A	0.1914	rs11057511	108	15	12	124457762	124800570	342809	1
100533467	BIVM-ERCC5	0.17047	rs3825516	46	13	13	103459496	103528351	68856	1
100533496	TVP23C-CDRT4	0.14398	rs9674557	32	12	17	15339332	15466945	127614	-1
100533952	RBAK-LOC389458	0.10688	rs4403324	7	5	7	5085452	5112854	27403	1
100533997	MAGEA10-MAGEA5	0.09851	rs210563	4	4	X	151282521	151307050	24530	-1
100534592	URGCP-MRPS24	0.09533	rs2528395	12	8	7	43906157	43946231	40075	-1
100534599	ISY1-RAB43	0.11145	rs9841893	6	5	3	128806412	128880073	73662	-1
10054	UBA2	0.35822	rs17379565	6	5	19	34919268	34960798	41531	1
10055	SAE1	0.08785	rs884171	7	5	19	47634080	47713893	79814	1
10056	FARSB	0.11343	rs16863886	18	10	2	223436162	223520827	84666	-1
10057	ABCC5	0.78136	rs3749441	25	11	3	183637722	183735727	98006	-1
10059	DNM1L	0.29265	rs12580531	4	4	12	32832137	32898584	66448	1
1006	CDH8	0.44819	rs10500450	79	14	16	61685915	62070739	384825	-1
10060	ABCC9	0.18509	rs10841915	38	13	12	21950323	22089628	139306	-1
10061	ABCF2	0.10399	rs7786151	7	5	7	150904923	150924317	19395	-1
10062	NR1H3	0.43954	rs10838681	3	3	11	47269851	47290584	20734	1
10063	COX17	0.12552	rs2293235	7	5	3	119388372	119396243	7872	-1
100631383	FAM47E-STBD1	0.13435	rs6835986	28	12	4	77172853	77232283	59431	1
100652732	LOC100652732	0.09194	rs4917718	5	4	10	97733786	97744451	10666	1
100652740	C16orf98	0.09385	rs8056505	1	1	16	31213206	31214767	1562	1
100652766	LOC100652766	0.08795	rs13191084	2	2	6	56535286	56708082	172797	-1
100652774	LOC100652774	0.13266	rs6741329	6	5	2	31393688	31394569	882	-1
100652775	HP11026	0.08314	rs2365555	1	1	2	32288081	32289305	1225	-1
100652807	LOC100652807	0.39231	rs11923408	12	8	3	28616925	28617911	987	-1
100652824	LOC100652824	0.38978	rs1105935	37	13	2	202937976	203019931	81956	1
100652871	LOC100652871	0.21667	rs4822458	5	4	22	24278480	24284985	6506	1
100652894	LOC100652894	0.07957	rs2001106	2	2	22	24530296	24535705	5410	-1
100652901	LOC100652901	0.10637	rs28514988	7	5	22	25739543	25741001	1459	-1
100652943	LOC100652943	0.10148	rs2604866	2	2	19	41319515	41321962	2448	1
100652953	LOC100652953	0.45728	rs12205842	67	14	6	113985371	114160807	175437	1
100653515	LOC100653515	0.12466	rs4789936	4	4	17	76886662	76899299	12638	-1
10066	SCAMP2	0.09129	rs8025170	5	4	15	75137197	75165670	28474	-1
10067	SCAMP3	0.07962	rs1046188	1	1	1	155225770	155232176	6407	-1
10069	RWDD2B	0.09445	rs11700764	3	3	21	30378080	30391685	13606	-1
1007	CDH9	0.18185	rs2035281	44	13	5	26880709	27038689	157981	-1
10071	MUC12	0.08984	rs12530867	2	2	7	100612904	100662230	49327	1
10072	DPP3	0.13693	rs2511225	7	5	11	66247484	66277130	29647	1
10075	HUWE1	0.22378	rs155441	13	8	X	53559057	53713697	154641	-1
10076	PTPRU	0.48336	rs2131556	34	12	1	29563028	29653325	90298	1
10077	TSPAN32	0.08711	rs10831846	8	6	11	2323243	2339430	16188	1
10079	ATP9A	0.12804	rs2426403	51	14	20	50213314	50384908	171595	-1
1008	CDH10	0.41951	rs331270	47	13	5	24487209	24645085	157877	-1
10082	GPC6	0.26285	rs2892667	402	15	13	93879078	95060274	1181197	1
100820829	MYZAP	0.23951	rs12148258	51	14	15	57884102	57977562	93461	1
10083	USH1C	0.16671	rs2073584	44	13	11	17515442	17565963	50522	-1
10085	EDIL3	0.36332	rs7725359	106	15	5	83238126	83680611	442486	-1
10086	HHLA1	0.166	rs2436094	28	12	8	133073733	133117512	43780	-1
100861412	FSBP	0.08563	rs2930961	1	1	8	95439940	95449180	9241	-1
100861540	CYP3A7-CYP3AP1	0.12842	rs2687145	7	5	7	99282302	99332819	50518	-1
10087	COL4A3BP	0.14663	rs10515197	14	8	5	74666928	74807806	140879	-1
100885850	PTGES3L-AARSD1	0.11096	rs7218454	1	1	17	41102543	41132545	30003	-1
1009	CDH11	0.19525	rs7206144	91	15	16	64980683	65155919	175237	-1
10090	UST	0.29325	rs12207913	141	15	6	149068271	149398126	329856	1
10092	ARPC5	0.11766	rs10911375	8	6	1	183595328	183605076	9749	-1
10094	ARPC3	0.10031	rs7976889	1	1	12	110872706	110888158	15453	-1
10095	ARPC1B	0.09067	rs17161698	1	1	7	98972298	98992424	20127	1
10096	ACTR3	0.1408	rs6542186	30	12	2	114647537	114716167	68631	1
10097	ACTR2	0.17356	rs268868	8	6	2	65454829	65498387	43559	1
10098	TSPAN5	0.66265	rs2178125	60	14	4	99391518	99579812	188295	-1
10099	TSPAN3	0.11822	rs2404234	7	5	15	77336359	77363570	27212	-1
100996250	LOC100996250	0.11959	rs10993064	23	11	9	96910254	96929080	18827	1
100996254	LOC100996254	0.20718	rs17025970	17	9	12	97174967	97216602	41636	1
100996256	LOC100996256	0.79185	rs4535641	24	11	7	149581312	149744967	163656	-1
100996261	LOC100996261	0.09654	rs10229556	1	1	7	56880686	56881234	549	-1
100996276	LOC100996276	0.6154	rs4771370	10	7	13	101325513	101329241	3729	1
100996279	LOC100996279	0.44517	rs5936665	30	12	X	68399400	68429767	30368	1
100996282	LOC100996282	0.09473	rs12945577	1	1	17	7332180	7336081	3902	1
100996287	LOC100996287	0.12982	rs10991165	29	12	9	106987575	107008852	21278	1
100996289	LOC100996289	0.2101	rs17638629	2	2	19	12204657	12208888	4232	1
100996290	LOC100996290	0.14644	rs687694	19	10	6	153471303	153474011	2709	1
100996301	LOC100996301	0.12846	rs6701595	11	7	1	63786557	63788623	2067	-1
100996304	LOC100996304	0.09104	rs423841	7	5	8	55568647	55638971	70325	1
100996314	LOC100996314	0.1037	rs2594713	2	2	19	13948620	13951343	2724	-1
100996325	LOC100996325	0.20476	rs4081847	9	6	5	600111	602702	2592	-1
100996329	LOC100996329	0.09658	rs933566	1	1	16	50639987	50647595	7609	-1
100996331	LOC100996331	0.08069	rs4983995	1	1	15	22051872	22082770	30899	-1
100996346	LOC100996346	0.15977	rs6585458	38	13	10	119494395	119495918	1524	1
100996350	LOC100996350	0.08001	rs352398	3	3	3	75717379	75719336	1958	1
100996368	LOC100996368	0.17373	rs6504495	3	3	17	65239689	65241981	2293	1
100996369	LOC100996369	0.10447	rs2871005	12	8	22	18973215	18973958	744	1
100996378	LOC100996378	0.09899	rs11611393	2	2	12	2964058	2966273	2216	-1
100996382	LOC100996382	0.09436	rs643203	11	7	18	21977240	21981171	3932	1
100996394	LOC100996394	0.14701	rs1898517	29	12	2	4143980	4160874	16895	1
100996405	LOC100996405	0.08402	rs7248104	1	1	19	7224256	7226055	1800	-1
100996426	LOC100996426	0.10597	rs7802473	16	9	7	156898365	156903766	5402	1
100996432	LOC100996432	0.27535	rs2543958	2	2	22	18859809	18880403	20595	-1
100996440	LOC100996440	0.13897	rs8101880	28	12	19	32434797	32471220	36424	-1
100996445	LOC100996445	0.15131	rs6950784	43	13	7	155712075	155737667	25593	-1
100996451	LOC100996451	0.24988	rs1127155	3	3	7	73245329	73247005	1677	-1
100996459	LOC100996459	0.32216	rs17155705	7	5	7	27773412	27784882	11471	-1
100996461	LOC100996461	0.12828	rs6755500	8	6	2	73927556	73934687	7132	1
100996465	LOC100996465	0.11316	rs4898455	3	3	X	153146133	153154444	8312	1
100996467	LOC100996467	0.13443	rs588298	6	5	11	65269493	65271691	2199	-1
100996470	LOC100996470	0.20042	rs2497600	22	11	13	25591980	25592761	782	-1
100996482	LOC100996482	0.08914	rs7040120	1	1	9	71599555	71601520	1966	1
100996485	LOC100996485	0.27464	rs13189617	95	15	5	134368970	134680370	311401	1
100996487	LOC100996487	0.18418	rs10512003	40	13	9	74175905	74176701	797	-1
100996488	FKSG48	0.10523	rs17511198	5	4	1	33439154	33440162	1009	1
100996492	LOC100996492	0.11719	rs4778765	42	13	15	80495931	80555001	59071	-1
100996499	LOC100996499	0.0915	rs11639902	3	3	16	71753091	71758184	5094	1
100996504	LOC100996504	0.10739	rs10404592	5	4	19	7413842	7446141	32300	1
100996515	LOC100996515	0.10915	rs11263511	18	10	11	69454724	69473198	18475	-1
100996525	LOC100996525	0.17846	rs2859254	14	8	X	136633000	136648203	15204	1
100996527	LOC100996527	0.16114	rs11563531	25	11	7	90099036	90142716	43681	1
100996541	LOC100996541	0.14368	rs4785775	2	2	16	90167798	90185220	17423	1
100996546	LOC100996546	0.08918	rs2596914	1	1	3	9435460	9438752	3293	-1
100996567	ANTXRLP1	0.20566	rs4576754	43	13	10	47624585	47644873	20289	-1
100996571	LOC100996571	0.32018	rs222925	80	14	21	27778262	27941571	163310	1
100996574	LOC100996574	0.09744	rs590504	2	2	9	135933468	135936719	3252	-1
100996575	LOC100996575	0.13665	rs17346661	1	1	1	144593730	144620082	26353	1
100996577	LOC100996577	0.26907	rs4727317	9	6	7	95171457	95173854	2398	1
100996584	LOC100996584	0.09334	rs3820817	1	1	2	239075749	239077057	1309	1
100996602	LOC100996602	0.13944	rs4811950	53	14	20	56532182	56534716	2535	-1
100996605	LOC100996605	0.082	rs2259045	5	4	10	43946231	43950112	3882	1
100996606	LOC100996606	0.4901	rs41445250	5	4	2	99346789	99356270	9482	1
100996614	LOC100996614	0.25151	rs10864532	5	4	1	11782036	11785384	3349	1
100996619	LOC100996619	0.13802	rs2026284	6	5	21	44337568	44385316	47749	-1
100996633	LOC100996633	0.88478	rs10497	24	11	8	578600	587879	9280	-1
100996634	LOC100996634	0.16158	rs9384701	33	12	6	109557864	109591574	33711	1
100996641	LOC100996641	0.16591	rs9480937	24	11	6	109659678	109676266	16589	1
100996646	LOC100996646	0.26523	rs11606448	10	7	11	130258467	130271901	13435	1
100996685	LOC100996685	0.08717	rs4954026	2	2	2	133874577	133876625	2049	1
100996689	LOC100996689	0.12165	rs11262292	1	1	9	66454718	66465795	11078	-1
100996700	LOC100996700	0.07947	rs6464391	1	1	7	153932310	153934311	2002	1
100996701	LOC100996701	0.15297	rs10794466	12	8	12	132148319	132148963	645	-1
100996702	LOC100996702	0.11551	rs6658711	7	5	1	113362796	113393265	30470	-1
100996863	LOC100996863	0.08951	rs6531782	2	2	4	85887550	85887849	300	1
100996885	LOC100996885	0.112	rs9408752	2	2	9	70923808	70939384	15577	1
100996928	C7orf55-LUC7L2	0.1108	rs11971779	17	9	7	139025878	139108203	82326	1
101	ADAM8	0.0875899999999999	rs3008308	5	4	10	135075920	135090407	14488	-1
1010	CDH12	0.30925	rs1261394	196	15	5	21750973	22853731	1102759	-1
10100	TSPAN2	0.13219	rs910623	40	13	1	115590632	115632121	41490	-1
10101	NUBP2	0.15635	rs344357	2	2	16	1832933	1839192	6260	1
10103	TSPAN1	0.08351	rs3845301	3	3	1	46640749	46651634	10886	1
10105	PPIF	0.17125	rs10762858	6	5	10	81107220	81115090	7871	1
101059914	LOC101059914	0.11266	rs10517818	9	6	4	165850646	165851778	1133	-1
101059915	LOC101059915	0.12254	rs4047204	6	5	X	70887654	70891097	3444	1
101059921	LOC101059921	0.12842	rs6465271	16	9	7	90219937	90226630	6694	-1
101059922	LOC101059922	0.13224	rs7359922	3	3	19	58816743	58827023	10281	1
101059934	LOC101059934	0.46265	rs10767945	23	11	11	32460682	32577721	117040	-1
101059952	LOC101059952	0.24807	rs1955749	24	11	14	37116288	37118877	2590	1
101059957	LOC101059957	0.11024	rs7140857	12	8	14	38264519	38311920	47402	1
101059966	LOC101059966	0.12315	rs420511	23	11	8	17658490	17659608	1119	-1
101059970	LOC101059970	0.18792	rs754894	5	4	1	202995649	203019246	23598	1
101059976	LOC101059976	0.12374	rs12049091	3	3	1	205781868	205784368	2501	1
101059981	LOC101059981	0.08665	rs5995694	7	5	22	39568622	39570674	2053	-1
101059984	LOC101059984	0.17448	rs974379	50	14	15	33441985	33486922	44938	-1
10106	CTDSP2	0.41801	rs10783853	10	7	12	58213710	58240747	27038	-1
101060011	LOC101060011	0.13828	rs2435608	2	2	7	150887960	150889474	1515	-1
101060024	LOC101060024	0.10914	rs10900826	22	11	5	133417600	133417731	132	-1
101060028	LOC101060028	0.19241	rs11800276	56	14	1	239549818	239709051	159234	1
101060029	LOC101060029	0.08289	rs310589	2	2	7	150892673	150902582	9910	-1
101060041	LOC101060041	0.17161	rs3094817	11	7	21	15306353	15309874	3522	1
101060085	LOC101060085	0.18352	rs7537985	3	3	1	16847223	16852283	5061	-1
101060091	LOC101060091	0.15204	rs4849291	12	8	2	114588765	114648569	59805	-1
101060101	LOC101060101	0.09477	rs10508547	1	1	10	18041262	18085490	44229	1
101060117	LOC101060117	0.11378	rs1040952	17	9	14	38170556	38264576	94021	1
101060128	LOC101060128	0.09317	rs1734093	1	1	7	63204450	63205826	1377	1
101060133	LOC101060133	0.08592	rs11764517	2	2	7	5288527	5300025	11499	1
101060138	LOC101060138	0.09472	rs4720680	8	6	7	6690220	6694587	4368	1
101060155	LOC101060155	0.09814	rs10882842	3	3	10	98591562	98593199	1638	-1
101060160	DDTP1	0.08423	rs2284819	1	1	3	38556936	38557321	386	-1
101060161	LOC101060161	0.15771	rs1258685	5	4	7	63226255	63227328	1074	1
101060163	LOC101060163	0.48847	rs1591337	110	15	10	19392544	19577838	185295	1
101060166	LOC101060166	0.08005	rs12608562	1	1	19	4041105	4043154	2050	-1
101060171	ARMC4P1	0.21208	rs12267149	19	10	10	27551925	27602834	50910	1
101060175	LOC101060175	0.19931	rs10988679	20	10	9	133028161	133072949	44789	1
101060181	LOC101060181	0.08785	rs7255199	4	4	19	12357929	12361090	3162	-1
101060198	LOC101060198	0.11244	rs163648	4	4	2	111025028	111045083	20056	1
101060200	LOC101060200	0.13297	rs11615340	4	4	12	133696870	133707059	10190	-1
10107	TRIM10	0.56774	rs2517646	3	3	6	30119722	30128711	8990	-1
10109	ARPC2	0.08969	rs4674271	12	8	2	219081874	219119071	37198	1
10110	SGK2	0.09288	rs1055334	8	6	20	42187635	42214273	26639	1
10111	RAD50	0.13819	rs2706347	11	7	5	131892616	131980313	87698	1
10112	KIF20A	0.10296	rs12517918	2	2	5	137514417	137523404	8988	1
10113	PREB	0.08075	rs2289358	1	1	2	27353624	27357542	3919	-1
10114	HIPK3	0.11608	rs12797532	20	10	11	33279168	33375939	96772	1
10116	FEM1B	0.09218	rs7172828	2	2	15	68570141	68583640	13500	1
1012	CDH13	0.40217	rs11646439	787	15	16	82660399	83830215	1169817	1
10120	ACTR1B	0.08314	rs1375436	5	4	2	98272402	98280561	8160	-1
10121	ACTR1A	0.17401	rs12162	7	5	10	104238986	104262512	23527	-1
10123	ARL4C	0.45003	rs6740621	37	13	2	235401685	235405693	4009	-1
10124	ARL4A	0.14632	rs1524936	19	10	7	12726452	12730559	4108	1
10125	RASGRP1	0.33794	rs12324139	24	11	15	38780302	38857007	76706	-1
10126	DNAL4	0.09556	rs926215	9	6	22	39174513	39190161	15649	-1
10127	ZNF263	0.1523	rs220379	4	4	16	3333487	3341460	7974	1
10128	LRPPRC	0.16169	rs7577294	49	14	2	44113363	44223144	109782	-1
10129	FRY	0.12665	rs703217	102	15	13	32605437	32870776	265340	1
1013	CDH15	0.08616	rs4785719	2	2	16	89238163	89261900	23738	1
10130	PDIA6	0.14816	rs12623588	48	14	2	10923517	10952960	29444	-1
10131	TRAP1	0.12155	rs3829541	9	6	16	3708038	3767598	59561	-1
10133	OPTN	0.15661	rs516348	43	13	10	13142082	13180276	38195	1
10135	NAMPT	0.12706	rs2058539	36	13	7	105888731	105925638	36908	-1
10136	CELA3A	0.08756	rs11586488	5	4	1	22328149	22339035	10887	1
10138	YAF2	0.09899	rs10880279	16	9	12	42550906	42632154	81249	-1
10139	ARFRP1	0.11867	rs6011040	1	1	20	62329995	62339365	9371	-1
1014	CDH16	0.1053	rs2271023	1	1	16	66942025	66952887	10863	-1
10140	TOB1	0.11636	rs10445383	13	8	17	48939584	48945339	5756	-1
10141	C4orf6	0.18644	rs4689249	15	9	4	5526883	5529528	2646	1
10142	AKAP9	0.18149	rs41371748	26	11	7	91570189	91739987	169799	1
10143	CLEC3A	0.13859	rs11150040	28	12	16	78056443	78066003	9561	1
10144	FAM13A	0.55823	rs2609260	83	15	4	89647105	89978346	331242	-1
10146	G3BP1	0.77868	rs1433041	5	4	5	151151476	151184915	33440	1
10147	SUGP2	0.13897	rs3810444	10	7	19	19101697	19144380	42684	-1
10149	GPR64	0.3024	rs6527893	28	12	X	19007425	19140755	133331	-1
1015	CDH17	0.34835	rs4735277	65	14	8	95139394	95229531	90138	-1
10150	MBNL2	0.1792	rs7321962	64	14	13	97874550	98046374	171825	1
10152	ABI2	0.19814	rs4675334	9	6	2	204193003	204296892	103890	1
10153	CEBPZ	0.08818	rs2239650	2	2	2	37428772	37458740	29969	-1
10154	PLXNC1	0.35253	rs7972683	101	15	12	94542499	94701451	158953	1
10155	TRIM28	0.35348	rs3816328	3	3	19	59055836	59062082	6247	1
10157	AASS	0.155	rs279698	15	9	7	121713598	121784344	70747	-1
10158	PDZK1IP1	0.11088	rs2742079	5	4	1	47649261	47655771	6511	-1
10159	ATP6AP2	0.10958	rs4472657	19	10	X	40440216	40465889	25674	1
1016	CDH18	0.13624	rs1911859	108	15	5	19473140	19988353	515214	-1
10160	FARP1	0.39007	rs9584845	116	15	13	98795434	99102023	306590	1
10161	LPAR6	0.08583	rs2227311	2	2	13	48985181	49018840	33660	-1
10162	LPCAT3	0.08731	rs7306673	2	2	12	7085347	7125842	40496	-1
10163	WASF2	0.14251	rs9438575	6	5	1	27730734	27816678	85945	-1
10164	CHST4	0.17949	rs7194638	7	5	16	71560023	71572493	12471	1
10165	SLC25A13	0.15955	rs12532957	37	13	7	95749532	95951459	201928	-1
10166	SLC25A15	0.19317	rs9566580	15	9	13	41363547	41386596	23050	1
1017	CDK2	0.08062	rs2069408	1	1	12	56360556	56366568	6013	1
10170	DHRS9	0.10538	rs1862069	8	6	2	169921299	169952677	31379	1
10171	RCL1	0.20621	rs420565	62	14	9	4792834	4861064	68231	1
10172	ZNF256	0.09551	rs3810129	3	3	19	58452201	58459077	6877	-1
10174	SORBS3	0.08738	rs11781109	4	4	8	22409251	22433008	23758	1
10175	CNIH	0.08546	rs17127578	1	1	14	54893647	54908148	14502	-1
10178	TENM1	0.50659	rs5956652	105	15	X	123509753	124097666	587914	-1
10179	RBM7	0.0953000000000001	rs4938102	4	4	11	114271384	114279635	8252	1
10180	RBM6	0.08504	rs2252833	10	7	3	49977477	50114685	137209	1
10181	RBM5	0.09692	rs1138536	3	3	3	50126341	50156397	30057	1
10184	LHFPL2	0.37164	rs11738126	68	14	5	77781038	77944648	163611	-1
10186	LHFP	0.26398	rs9566442	131	15	13	39917029	40177356	260328	-1
10188	TNK2	0.33639	rs13084520	13	8	3	195590236	195635880	45645	-1
1019	CDK4	0.08209	rs2069502	1	1	12	58141510	58146230	4721	-1
10190	TXNDC9	0.12694	rs2141908	1	1	2	99935487	99952860	17374	-1
10194	TSHZ1	0.15124	rs17056723	48	14	18	72922710	73001905	79196	1
10196	PRMT3	0.12351	rs7103525	59	14	11	20409076	20530879	121804	1
10198	MPHOSPH9	0.11713	rs2695478	10	7	12	123640946	123706441	65496	-1
10199	MPHOSPH10	0.11244	rs7604412	12	8	2	71357444	71377232	19789	1
102	ADAM10	0.12065	rs7161889	27	12	15	58888510	59042177	153668	-1
1020	CDK5	0.19843	rs2069443	2	2	7	150750899	150755052	4154	-1
10200	MPHOSPH6	0.14265	rs1424153	53	14	16	82181767	82203829	22063	-1
10201	NME6	0.50251	rs4336143	3	3	3	48335576	48342848	7273	-1
10202	DHRS2	0.61958	rs6573309	23	11	14	24105573	24114848	9276	1
10203	CALCRL	0.12437	rs1355519	32	12	2	188207846	188313021	105176	-1
10204	NUTF2	0.08588	rs1124324	3	3	16	67880819	67905219	24401	1
10205	MPZL2	0.11608	rs17122021	8	6	11	118124131	118135251	11121	-1
10206	TRIM13	0.11152	rs2490637	1	1	13	50571143	50592603	21461	1
10207	INADL	0.27099	rs4915790	108	15	1	62208149	62629592	421444	1
10208	USPL1	0.14323	rs17074775	26	11	13	31191830	31233686	41857	1
10209	EIF1	0.10638	rs7219249	1	1	17	39845127	39847898	2772	1
1021	CDK6	0.14632	rs10225660	38	13	7	92234235	92465941	231707	-1
10210	TOPORS	0.07922	rs17218249	2	2	9	32540542	32552626	12085	-1
10211	FLOT1	0.30856	rs3094127	2	2	6	30695511	30710453	14943	-1
10212	DDX39A	0.07818	rs12461754	1	1	19	14519610	14530195	10586	-1
10213	PSMD14	0.17699	rs2018759	14	8	2	162164786	162268228	103443	1
10214	SSX3	0.08967	rs12688751	4	4	X	48205863	48216142	10280	-1
10215	OLIG2	0.13256	rs4817510	24	11	21	34398216	34401504	3289	1
10216	PRG4	0.12234	rs6671112	12	8	1	186265405	186283688	18284	1
10217	CTDSPL	0.09627	rs11719125	20	10	3	37903669	38025960	122292	1
10218	ANGPTL7	0.09141	rs12124598	1	1	1	11249398	11256038	6641	1
10219	KLRG1	0.10613	rs7311267	13	8	12	9142221	9163343	21123	1
