chr	geneEntrezID	startpos	endpos	strand	symb	multi_loc	length
1	2275	38462442	38471234	-1	FHL3	False	8793
1	51118	38478384	38490497	1	UTP11L	False	12114
1	5453	38509523	38512450	-1	POU3F1	False	2928
1	64121	39305005	39325340	-1	RRAGC	False	20336
1	26292	39328162	39339050	-1	MYCBP	False	10889
1	81025	39339739	39347298	-1	GJA9	False	7560
1	54933	39351479	39407456	-1	RHBDL2	False	55978
1	79647	39456916	39471737	1	AKIRIN1	False	14822
1	4725	39491967	39500308	1	NDUFS5	False	8342
1	23499	39547089	39952810	1	MACF1	False	405722
1	643314	39875176	39882154	1	KIAA0754	False	6979
1	353500	39957318	39995541	1	BMP8A	False	38224
1	8761	40026485	40042521	-1	PABPC4	False	16037
1	26508	40089103	40105348	-1	HEYL	False	16246
1	84618	40124793	40137710	-1	NT5C1A	False	12918
1	51440	40144645	40157089	-1	HPCAL4	False	12445
1	10450	40204517	40229586	1	PPIE	False	25070
1	656	40223903	40254533	-1	BMP8B	False	30631
1	64064	40235197	40237020	-1	OXCT2	False	1824
1	100287437	40254654	40255843	1	LOC100287437	False	1190
1	54802	40306703	40349177	-1	TRIT1	False	42475
1	4610	40361096	40367687	-1	MYCL1	False	6592
1	84879	40420784	40435628	1	MFSD2A	False	14845
1	10487	40506255	40538321	1	CAP1	False	32067
1	5538	40538382	40563142	-1	PPT1	False	24761
1	6018	40627041	40706593	1	RLF	False	79553
1	127391	40713573	40717365	1	TMCO2	False	3793
1	10269	40723733	40759856	1	ZMPSTE24	False	36124
1	1298	40766163	40782939	-1	COL9A2	False	16777
1	64744	40839378	40888998	1	SMAP2	False	49621
1	65243	40916337	40929390	1	ZNF643	False	13054
1	339559	40943302	40962015	1	ZNF642	False	18714
1	64789	40974433	40982228	1	DEM1	False	7796
1	127396	40997233	41013841	1	ZNF684	False	16609
1	9783	41086352	41131324	-1	RIMS3	False	44973
1	4802	41157242	41237275	1	NFYC	False	80034
1	9132	41249684	41306124	1	KCNQ4	False	56441
1	163732	41326728	41328018	-1	CITED4	False	1291
1	1503	41445007	41478235	1	CTPS	False	33229
1	200172	41481269	41487427	-1	SLFNL1	False	6159
1	22955	41492871	41707815	-1	SCMH1	False	214945
1	100132074	41827227	41856020	1	FOXO6	False	28794
1	1907	41944446	41950344	-1	EDN2	False	5899
1	59269	41975684	42501596	-1	HIVEP3	False	525913
1	2981	42619092	42621495	1	GUCA2B	False	2404
1	2980	42628362	42630395	-1	GUCA2A	False	2034
1	22887	42642210	42801548	-1	FOXJ3	False	159339
1	284716	42846468	42889900	1	RIMKLA	False	43433
1	84217	42896000	42921938	-1	ZMYND12	False	25939
1	79717	42922173	42926086	1	PPCS	False	3914
1	728621	43000560	43120335	1	CCDC30	False	119776
1	10465	43124048	43142429	1	PPIH	False	18382
1	4904	43148066	43168020	1	YBX1	False	19955
1	149461	43198764	43205925	-1	CLDN19	False	7162
1	64175	43212006	43232755	-1	LEPRE1	False	20750
1	79078	43232916	43241418	1	C1orf50	False	8503
1	100129924	43253661	43263901	1	LOC100129924	False	10241
1	374969	43272723	43283059	-1	CCDC23	False	10337
1	114625	43282776	43310660	1	ERMAP	False	27885
1	51058	43312244	43318148	1	ZNF691	False	5905
1	6513	43391046	43424847	-1	SLC2A1	False	33802
1	440585	43613594	43622067	1	FAM183A	False	8474
1	10969	43629845	43638241	-1	EBNA1BP2	False	8397
1	149465	43638001	43719862	1	WDR65	True	81862
1	128218	43735665	43739673	1	TMEM125	False	4009
1	149466	43747554	43751288	-1	C1orf210	False	3735
1	7075	43766664	43788779	1	TIE1	False	22116
1	4352	43803475	43820135	1	MPL	False	16661
1	991	43824626	43828874	1	CDC20	False	4249
1	64834	43829072	43833699	-1	ELOVL1	False	4628
1	112950	43849588	43855483	-1	MED8	False	5896
1	23334	43855556	43919918	1	SZT2	False	64363
1	81888	43916824	43919660	-1	HYI	False	2837
1	5792	43996547	44089343	1	PTPRF	False	92797
1	9682	44115797	44171189	1	KDM4A	False	55393
1	6487	44173218	44396831	1	ST3GAL3	False	223614
1	9048	44398992	44402912	1	ARTN	False	3921
1	9670	44412478	44433694	1	IPO13	False	21217
1	1802	44435653	44439043	1	DPH2	False	3391
1	533	44440602	44443972	1	ATP6V0B	False	3371
1	8704	44444874	44456843	1	B4GALT2	False	11970
1	149473	44457280	44462200	1	CCDC24	False	4921
1	6536	44462155	44497134	-1	SLC6A9	False	34980
1	128209	44584522	44600812	1	KLF17	False	16291
1	55929	44679125	44686351	1	DMAP1	False	7227
1	79033	44686742	44820939	-1	ERI3	False	134198
1	55182	44870960	45117396	1	RNF220	False	246437
1	79639	45119501	45140099	-1	TMEM53	False	20599
1	339541	45140394	45191263	1	C1orf228	False	50870
1	11004	45205490	45233439	1	KIF2C	False	27950
1	6202	45241246	45244412	1	RPS8	False	3167
1	266675	45249257	45253426	-1	BEST4	False	4170
1	1263	45266036	45271667	1	PLK3	False	5632
1	343521	45271580	45272957	-1	TCTEX1D4	False	1378
1	149478	45274154	45279801	1	BTBD19	False	5648
1	8643	45285516	45308616	-1	PTCH2	False	23101
1	8891	45316194	45452361	-1	EIF2B3	False	136168
1	79654	45468220	45477027	-1	HECTD3	False	8808
1	7389	45477805	45481341	1	UROD	False	3537
1	57643	45482074	45672250	-1	ZSWIM5	False	190177
1	84842	45792545	45794347	1	HPDL	False	1803
1	4595	45794914	45806142	-1	MUTYH	False	11229
1	114034	45805342	45809650	1	TOE1	False	4309
1	10420	45809555	45956840	-1	TESK2	False	147286
1	25974	45965856	45976739	1	MMACHC	False	10884
1	5052	45976707	45988562	-1	PRDX1	False	11856
1	10327	46016455	46035723	1	AKR1A1	False	19269
1	4678	46049660	46084578	1	NASP	False	34919
1	149483	46085716	46089731	-1	CCDC17	False	4016
1	60313	46092976	46152302	-1	GPBP1L1	False	59327
1	51249	46153847	46160108	1	TMEM69	False	6262
1	3652	46159996	46216485	-1	IPP	False	56490
1	23139	46269285	46501796	1	MAST2	False	232512
1	8503	46505812	46598708	-1	PIK3R3	False	92897
1	100133124	46570290	46570847	1	LOC100133124	False	558
1	10103	46640749	46651634	1	TSPAN1	False	10886
1	55624	46654353	46685977	-1	POMGNT1	False	31625
1	541468	46669006	46686928	1	C1orf190	False	17923
1	8438	46713367	46744145	1	RAD54L	False	30779
1	10489	46744072	46769038	-1	LRRC41	False	24967
1	7388	46769380	46782448	1	UQCRH	False	13069
1	387338	46806390	46830690	1	NSUN4	False	24301
1	2166	46859939	46879520	1	FAAH	False	19582
1	127343	46972668	46979898	1	DMBX1	False	7231
1	148930	47011316	47016887	-1	KNCN	False	5572
1	8569	47023090	47069966	-1	MKNK1	False	46877
1	148932	47073387	47082563	-1	MOB3C	False	9177
1	64756	47098409	47134099	-1	ATPAF1	False	35691
1	374973	47137500	47139253	1	ATPAF1-AS1	False	1754
1	9813	47140831	47184736	-1	KIAA0494	False	43906
1	1580	47264670	47285021	1	CYP4B1	False	20352
1	1579	47394846	47407156	-1	CYP4A11	False	12311
1	260293	47489240	47516423	1	CYP4X1	False	27184
1	199974	47533160	47583992	1	CYP4Z1	False	50833
1	284541	47603107	47614526	1	CYP4A22	False	11420
1	10158	47649261	47655771	-1	PDZK1IP1	False	6511
1	6886	47681963	47695443	-1	TAL1	False	13481
1	6491	47715811	47779819	-1	STIL	False	64009
1	51727	47799469	47844511	1	CMPK1	False	45043
1	2301	47881744	47883724	1	FOXE3	False	1981
1	2306	47901689	47906363	1	FOXD2	False	4675
1	388630	48226200	48462562	-1	LOC388630	False	236363
1	200010	48688357	48714316	1	SLC5A9	False	25960
1	54558	48761044	48937876	-1	SPATA6	False	176833
1	84871	48998527	50489626	-1	AGBL4	False	1491100
1	79656	49193539	49242547	-1	BEND5	False	49009
1	1996	50513686	50667540	1	ELAVL4	False	153855
1	63950	50883223	50889119	-1	DMRTA2	False	5897
1	11124	50906935	51425936	-1	FAF1	False	519002
1	1031	51434367	51440309	1	CDKN2C	False	5943
1	284546	51567906	51613754	1	C1orf185	False	45849
1	26994	51701945	51739119	1	RNF11	False	37175
1	22996	51752930	51810785	-1	TTC39A	False	57856
1	2060	51819935	51984995	-1	EPS15	False	165061
1	114883	52082546	52254891	1	OSBPL9	False	172346
1	4898	52254864	52344609	-1	NRD1	False	89746
1	5865	52373628	52456436	-1	RAB3B	False	82809
1	51060	52485803	52521047	-1	TXNDC12	False	35245
1	112970	52497777	52499472	-1	KTI12	False	1696
1	91408	52521857	52554090	1	BTF3L4	False	32234
1	9372	52608046	52812358	1	ZFYVE9	False	204313
1	200014	52816265	52831877	-1	CC2D1B	False	15613
1	4998	52838501	52870143	-1	ORC1	False	31643
1	84950	52870219	52883992	1	PRPF38A	False	13774
1	23318	52888947	53018762	-1	ZCCHC11	False	129816
1	2882	53068043	53074723	1	GPX7	False	6681
1	348378	53099066	53122737	1	FAM159A	False	23672
1	65260	53152014	53164038	-1	SELRC1	False	12025
1	79699	53192131	53293014	1	ZYG11B	False	100884
1	440590	53308183	53360247	1	ZYG11A	False	52065
1	55268	53361582	53387446	-1	ECHDC2	False	25865
1	6342	53392901	53517289	1	SCP2	False	124389
1	127435	53527724	53551174	1	PODN	False	23451
1	6512	53552855	53608289	-1	SLC1A7	False	55435
1	1376	53662101	53679869	1	CPT2	False	17769
1	54987	53679771	53686289	-1	C1orf123	False	6519
1	4116	53692564	53704282	-1	MAGOH	False	11719
1	7804	53708036	53793821	-1	LRP8	False	85786
1	63948	53925072	53933158	1	DMRTB1	False	8087
1	148979	53971906	54199877	-1	GLIS1	False	227972
1	55706	54231133	54304225	-1	TMEM48	False	73093
1	54432	54317392	54355487	-1	YIPF1	False	38096
1	1733	54359861	54376759	1	DIO1	False	16899
1	51668	54387234	54411288	-1	HSPB11	False	24055
1	115353	54412037	54433839	1	LRRC42	False	21803
1	388633	54474506	54483803	-1	LDLRAD1	False	9298
1	9528	54497349	54519111	-1	TMEM59	False	21763
1	127428	54519274	54565416	1	TCEANC2	False	46143
1	200008	54604668	54619443	-1	CDCP2	False	14776
1	606495	54638009	54665746	-1	CYB5RL	False	27738
1	51253	54665840	54684056	1	MRPL37	False	18217
1	23648	54692195	54872092	-1	SSBP3	False	179898
1	26027	55013807	55100417	1	ACOT11	False	86611
1	338094	55074850	55089200	-1	FAM151A	False	14351
1	374977	55107427	55175939	1	HEATR8	False	68513
1	7268	55181495	55208330	1	TTC4	False	26836
1	25973	55222571	55230226	-1	PARS2	False	7656
1	55001	55246752	55266941	-1	TTC22	False	20190
1	163747	55271736	55307937	1	C1orf177	False	36202
1	1718	55315300	55352921	-1	DHCR24	False	37622
1	199964	55446465	55457966	1	TMEM61	False	11502
1	7809	55464617	55474465	1	BSND	False	9849
1	255738	55505149	55530526	1	PCSK9	False	25378
1	23358	55532032	55681039	-1	USP24	False	149008
1	8613	56960419	57045257	-1	PPAP2B	False	84839
1	5563	57110990	57181008	1	PRKAA2	False	70019
1	199920	57184477	57285369	-1	C1orf168	False	100893
1	731	57320443	57383894	1	C8A	False	63452
1	732	57394883	57431688	-1	C8B	False	36806
1	1600	57463579	58716211	-1	DAB1	False	1252633
1	115209	58946391	59012446	-1	OMA1	False	66056
1	4070	59041095	59043166	-1	TACSTD2	False	2072
1	114803	59120411	59165747	-1	MYSM1	False	45337
1	3725	59246463	59249785	-1	JUN	False	3323
1	55277	59762625	60228402	1	FGGY	False	465778
1	51361	60280533	60342050	1	HOOK1	False	61518
1	1573	60358980	60392423	-1	CYP2J2	False	33444
1	127795	60456066	60539442	-1	C1orf87	False	83377
1	4774	61542946	61928460	1	NFIA	False	385515
1	83941	62146719	62191095	-1	TM2D1	False	44377
1	10207	62208149	62629592	1	INADL	False	421444
1	54596	62660474	62678000	1	L1TD1	False	17527
1	163782	62701837	62785083	-1	KANK4	False	83247
1	7398	62901975	62917475	1	USP1	False	15501
1	85440	62920397	63153969	-1	DOCK7	False	233573
1	27329	63063187	63071180	1	ANGPTL3	False	7994
1	84938	63249777	63330941	1	ATG4C	False	81165
1	27022	63788730	63790797	1	FOXD3	False	2068
1	29929	63833261	63904233	1	ALG6	False	70973
1	23421	63906441	63988944	-1	ITGB3BP	False	82504
1	84455	63989013	64038364	1	EFCAB7	False	49352
1	5236	64058947	64125916	1	PGM1	False	66970
1	4919	64239690	64644707	1	ROR1	False	405018
1	148581	64669490	64710027	1	UBE2U	False	40538
1	57685	64936476	65158741	1	CACHD1	False	222266
1	55225	65210778	65298915	1	RAVER2	False	88138
1	3716	65298906	65432187	-1	JAK1	False	133282
1	205	65613232	65697828	1	AK4	False	84597
1	9829	65730430	65881552	1	DNAJC6	False	151123
1	54741	65886131	65901690	1	LEPROT	False	15560
1	3953	65886335	66103176	1	LEPR	False	216842
1	5142	66258193	66840262	1	PDE4B	False	582070
1	84251	66999825	67210768	1	SGIP1	False	210944
1	200132	67218140	67244730	1	TCTEX1D1	False	26591
1	10022	67263424	67266942	-1	INSL5	False	3519
1	79819	67278568	67390570	-1	WDR78	False	112003
1	57708	67390578	67454302	1	MIER1	False	63725
1	23169	67465015	67520080	-1	SLC35D1	False	55066
1	400757	67557859	67594220	-1	C1orf141	False	36362
1	149233	67632169	67725662	1	IL23R	False	93494
1	3595	67773047	67862583	1	IL12RB2	False	89537
1	26135	67873493	67896123	-1	SERBP1	False	22631
1	1647	68150860	68154021	1	GADD45A	False	3162
1	55970	68167149	68299155	-1	GNG12	False	132007
1	9077	68511645	68516460	-1	DIRAS3	False	4816
1	79971	68564142	68698284	-1	WLS	False	134143
1	6121	68894507	68915642	-1	RPE65	False	21136
1	55635	68939835	68962799	-1	DEPDC1	False	22965
1	57554	70225858	70589171	1	LRRC7	False	363314
1	55631	70610485	70671361	-1	LRRC40	False	60877
1	9295	70671365	70717703	1	SRSF11	False	46339
1	81573	70724685	70820417	-1	ANKRD13C	False	95733
1	11147	70820493	70833706	1	HHLA3	False	13214
1	1491	70876901	70905534	1	CTH	False	28634
1	5733	71318036	71513491	-1	PTGER3	False	195456
1	9406	71528974	71546972	-1	ZRANB2	False	17999
1	257194	71868625	72748277	-1	NEGR1	False	879653
1	127255	74491699	74663871	-1	LRRIQ3	False	172173
1	8790	74663896	74674148	1	FPGT	False	10253
1	100526835	74663896	75010116	1	FPGT-TNNI3K	False	346221
1	51086	74701071	75010116	1	TNNI3K	False	309046
1	127254	75033795	75139422	-1	C1orf173	False	105628
1	1429	75171170	75199092	-1	CRYZ	False	27923
1	127253	75198836	75232361	1	TYW3	False	33526
1	431707	75594119	75627218	1	LHX8	False	33100
1	204962	75667816	76076799	-1	SLC44A5	False	408984
1	34	76190043	76229355	1	ACADM	False	39313
1	5876	76251886	76260764	1	RABGGTB	False	8879
1	4438	76262630	76378923	1	MSH4	False	116294
1	127247	76384558	76398116	-1	ASB17	False	13559
1	256435	76540389	77096669	1	ST6GALNAC3	False	556281
1	81849	77333186	77529737	1	ST6GALNAC5	False	196552
1	256483	77533611	77544260	1	LOC256483	False	10650
1	10026	77554666	77685132	-1	PIGK	False	130467
1	26289	77747662	78025654	1	AK5	False	277993
1	26009	78030190	78148343	-1	ZZZ3	False	118154
1	23032	78161672	78225537	-1	USP33	False	63866
1	374986	78245309	78344077	1	FAM73A	False	98769
1	91624	78354200	78409580	1	NEXN	False	55381
1	8880	78413591	78444777	-1	FUBP1	False	31187
1	11080	78470636	78482998	1	DNAJB4	False	12363
1	54810	78511589	78603112	1	GIPC2	False	91524
1	5737	78956728	79006386	1	PTGFR	False	49659
1	10964	79086088	79111830	1	IFI44L	False	25743
1	10561	79115477	79129763	1	IFI44	False	14287
1	64123	79355449	79472495	-1	ELTD1	False	117047
1	23266	82266082	82458107	1	LPHN2	False	192026
1	79739	84335057	84464833	-1	TTLL7	False	129777
1	5567	84543745	84704181	1	PRKACB	False	160437
1	148418	84764049	84816481	1	SAMD13	False	52433
1	58511	84864215	84880691	1	DNASE2B	False	16477
1	80135	84944920	84964033	1	RPF1	False	19114
1	2787	84964006	84972262	-1	GNG5	False	8257
1	100505741	84972080	85014677	1	SPATA1	False	42598
1	1486	85018804	85040163	-1	CTBS	False	21360
1	117178	85109390	85156240	-1	SSX2IP	False	46851
1	23566	85279086	85358896	-1	LPAR3	False	79811
1	255231	85391266	85462796	-1	MCOLN2	False	71531
1	55283	85483765	85514169	-1	MCOLN3	False	30405
1	126820	85527993	85598821	1	WDR63	False	70829
1	84144	85623356	85666728	-1	SYDE2	False	43373
1	148423	85715636	85725355	-1	C1orf52	False	9720
1	8915	85731459	85742587	-1	BCL10	False	11129
1	23576	85784168	86044046	-1	DDAH1	False	259879
1	3491	86046444	86049650	1	CYR61	False	3207
1	54680	86115106	86174116	-1	ZNHIT6	False	59011
1	255631	86194916	86622121	-1	COL24A1	False	427206
1	57489	86812507	86862025	-1	ODF2L	False	49519
1	9635	86889769	86922241	1	CLCA2	False	32473
1	1179	86934526	86965977	1	CLCA1	False	31452
1	22802	87012759	87046437	1	CLCA4	False	33679
1	51100	87170253	87213867	1	SH3GLB1	False	43615
1	9403	87328128	87380107	-1	SEP15	False	51980
1	9653	87380335	87575681	1	HS2ST1	False	195347
1	8543	87794151	87814606	1	LMO4	False	20456
1	5586	89149922	89301938	1	PKN2	False	152017
1	2959	89318321	89357301	-1	GTF2B	False	38981
1	56267	89401456	89458643	-1	CCBL2	False	57188
1	494115	89445139	89458643	-1	RBMXL1	False	13505
1	2635	89472360	89488549	-1	GBP3	False	16190
1	2633	89517987	89531043	-1	GBP1	False	13057
1	2634	89573310	89591799	-1	GBP2	False	18490
1	388646	89597434	89641723	-1	GBP7	False	44290
1	115361	89646831	89664633	-1	GBP4	False	17803
1	115362	89724633	89738544	-1	GBP5	False	13912
1	163351	89829436	89853719	1	GBP6	False	24284
1	23507	89990397	90063420	1	LRRC8B	False	73024
1	84230	90098644	90185094	1	LRRC8C	False	86451
1	55144	90286573	90401991	1	LRRC8D	False	115419
1	284695	90460678	90494094	1	ZNF326	False	33417
1	343472	91177579	91182794	-1	BARHL2	False	5216
1	84146	91380855	91487671	-1	ZNF644	True	106817
1	164045	91726323	91870426	-1	HFM1	False	144104
1	8317	91966404	91991321	1	CDC7	False	24918
1	7049	92145900	92371559	-1	TGFBR3	False	225660
1	676	92414928	92479985	1	BRDT	False	65058
1	253152	92495533	92529093	1	EPHX4	False	33561
1	284697	92545862	92613397	1	BTBD8	False	67536
1	23285	92632609	92650280	1	KIAA1107	False	17672
1	388649	92683573	92711367	1	C1orf146	False	27795
1	11146	92711955	92764566	-1	GLMN	False	52612
1	79871	92764522	92853732	1	RPAP2	False	89211
1	2672	92940318	92952433	-1	GFI1	False	12116
1	7813	92974253	93257961	-1	EVI5	False	283709
1	6125	93297594	93307481	1	RPL5	False	9888
1	388650	93307721	93427079	-1	FAM69A	False	119359
1	22823	93544792	93604638	1	MTF2	False	59847
1	50999	93615299	93646246	-1	TMED5	False	30948
1	343099	93646281	93744287	1	CCDC18	False	98007
1	1810	93811478	93828149	1	DR1	False	16672
1	54874	93913688	94020218	1	FNBP1L	False	106531
1	8412	94027348	94147385	-1	BCAR3	False	120038
1	30836	94335014	94344762	-1	DNTTIP2	False	9749
1	2730	94352590	94375012	-1	GCLM	False	22423
1	24	94458393	94586705	-1	ABCA4	False	128313
1	9411	94634463	94703307	-1	ARHGAP29	False	68845
1	5825	94883933	94984219	1	ABCD3	False	100287
1	2152	94994732	95007413	-1	F3	False	12682
1	126969	95285901	95360802	1	SLC44A3	False	74902
1	1266	95362507	95392735	-1	CNN3	False	30229
1	199857	95448279	95538507	-1	ALG14	False	90229
1	148534	95582894	95663163	1	TMEM56	False	80270
1	100527978	95583479	95710511	1	TMEM56-RWDD3	False	127033
1	25950	95699711	95712781	1	RWDD3	False	13071
1	58155	97187175	97280605	1	PTBP2	False	93431
1	1806	97543299	98386615	-1	DPYD	False	843317
1	51375	99127236	99226056	1	SNX7	False	98821
1	163404	99355801	99470449	-1	LPPR5	False	114649
1	9890	99729848	99775140	1	LPPR4	False	45293
1	54873	100111431	100160097	1	PALMD	False	48667
1	391059	100174259	100231349	-1	FRRS1	False	57091
1	178	100315640	100389579	1	AGL	False	73940
1	23443	100435540	100489006	1	SLC35A3	False	53467
1	64645	100503789	100548933	1	HIAT1	False	45145
1	163786	100549100	100598511	-1	SASS6	False	49412
1	54482	100598706	100616054	1	CCDC76	False	17349
1	127495	100614413	100643771	-1	LRRC39	False	29359
1	1629	100652478	100715409	-1	DBT	False	62932
1	8634	100731714	100758325	1	RTCD1	False	26612
1	8556	100818023	100985833	1	CDC14A	False	167811
1	54112	101003728	101007583	1	GPR88	False	3856
1	7412	101185196	101204601	1	VCAM1	False	19406
1	2135	101337941	101360418	-1	EXTL2	False	22478
1	148867	101361632	101447311	1	SLC30A7	False	85680
1	51611	101455179	101491362	-1	DPH5	False	36184
1	1901	101702305	101707076	1	S1PR1	False	4772
1	118427	102268127	102462790	-1	OLFM3	False	194664
1	1301	103342023	103574052	-1	COL11A1	False	232030
1	55599	104068578	104097861	1	RNPC3	False	29284
1	280	104097322	104122151	1	AMY2B	False	24830
1	279	104159999	104168400	1	AMY2A	False	8402
1	276	104198141	104207173	1	AMY1A	False	9033
1	277	104230041	104238889	-1	AMY1B	False	8849
1	278	104292441	104301310	1	AMY1C	False	8870
1	55170	107599267	107601916	1	PRMT6	False	2650
1	22854	107682629	108024475	1	NTNG1	False	341847
1	10451	108113782	108507545	-1	VAV3	False	393764
1	29957	108677445	108742974	-1	SLC25A24	False	65530
1	148545	108765963	108786703	-1	NBPF4	False	20741
1	653149	108992904	109013260	1	NBPF6	False	20357
1	284611	109102971	109181949	1	FAM102B	False	78979
1	113802	109190910	109204148	-1	HENMT1	False	13239
1	55119	109234932	109244425	1	PRPF38B	False	9494
1	163479	109255556	109285371	1	FNDC7	False	29816
1	6814	109289285	109352148	1	STXBP3	False	62864
1	254268	109358523	109399716	-1	AKNAD1	False	41194
1	29899	109419603	109473044	1	GPSM2	False	53442
1	23155	109472130	109506111	-1	CLCC1	False	33982
1	22911	109512836	109584850	-1	WDR47	False	72015
1	6884	109606998	109618624	-1	TAF13	False	11627
1	56900	109633403	109639554	1	TMEM167B	False	6152
1	127003	109648573	109656479	-1	C1orf194	False	7907
1	57535	109656585	109749403	1	KIAA1324	False	92819
1	6301	109756515	109780804	1	SARS	False	24290
1	1952	109792641	109818378	1	CELSR2	False	25738
1	84722	109822176	109825790	-1	PSRC1	False	3615
1	343263	109834987	109849663	-1	MYBPHL	False	14677
1	6272	109852187	109940563	-1	SORT1	False	88377
1	5686	109941653	109969108	-1	PSMA5	False	27456
1	284612	110009100	110024764	1	SYPL2	False	15665
1	127002	110026561	110035426	1	ATXN7L2	False	8866
1	284613	110036658	110043063	1	CYB561D1	False	6406
1	57463	110049446	110052336	-1	AMIGO1	False	2891
1	83873	110082494	110088455	1	GPR61	False	5962
1	2773	110091186	110138452	1	GNAI3	False	47267
