geneEnsemblID	chr	length	cov.HC.CG.length	cov.HC.1000G.length	cov.CG.1000G.length	ChimpOrtholog	ChimpGeneStatus	MouseGeneStatus	KnownChimpOrMouseOrtholog
ENSG00000116830	1	6251	6061	3699	3620	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116833	1	7795	7024	1841	1720	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116852	1	12148	8481	3975	4888	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000116857	1	3915	3437	690	680	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116863	1	1671	1469	1145	946	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116871	1	5271	3374	2904	1862	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116874	1	3847	3761	1218	1211	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116882	1	1877	1851	1197	1173	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116883	1	1834	892	0	0	TRUE	NOVEL	NULL	FALSE
ENSG00000116885	1	2822	1883	1311	1493	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000116898	1	2916	2853	890	881	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116903	1	5119	4606	2246	2058	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116906	1	3173	3169	2150	2147	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116918	1	6279	5928	1054	1046	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116922	1	3549	3329	801	787	TRUE	KNOWN	NULL	TRUE
ENSG00000116954	1	5167	4525	1203	1197	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116957	1	2568	2481	1695	1660	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116962	1	5864	5456	3810	3474	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116977	1	9710	9083	1829	1673	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116981	1	1107	1028	1107	1028	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116983	1	4856	4628	605	459	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116984	1	11431	10506	3915	3759	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116985	1	5143	3918	1309	670	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116990	1	5065	4226	1272	1150	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116991	1	7641	7311	5353	5235	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116996	1	1799	1783	1672	1656	TRUE	KNOWN	NULL	TRUE
ENSG00000117000	1	6361	6255	5809	5736	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117009	1	5946	5534	2061	2011	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117010	1	3039	2896	1233	1231	TRUE	KNOWN	NULL	TRUE
ENSG00000117013	1	4183	3377	2100	1579	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117016	1	7235	6892	952	939	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117020	1	7499	6765	1562	1513	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117036	1	6707	6318	552	544	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117054	1	4779	4265	1810	1768	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117069	1	4263	3895	1104	891	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117090	1	4219	4187	1076	1069	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117091	1	2494	2441	800	787	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117114	1	7742	7346	4791	4598	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117115	1	6002	5744	2186	2078	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117118	1	2462	2427	1055	1053	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117122	1	2915	2312	756	894	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117133	1	1728	1655	1131	1070	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117139	1	9186	8333	4769	4595	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117143	1	3407	3074	1621	1602	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117148	1	1861	1800	1150	1090	TRUE	KNOWN	NULL	TRUE
ENSG00000117151	1	3424	2665	1295	951	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117152	1	4836	4680	987	975	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117153	1	3552	3521	1788	1773	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117154	1	3085	2470	1376	1381	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117155	1	8247	7392	2168	2102	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117174	1	6197	6060	1485	1440	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117215	1	2672	2467	555	463	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117222	1	4404	4206	1709	1722	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117226	1	3378	2806	1901	1370	TRUE	KNOWN	NULL	TRUE
ENSG00000117228	1	4992	4610	1922	1672	TRUE	KNOWN	NULL	TRUE
ENSG00000117245	1	4470	3717	3174	2803	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117262	1	5587	4370	1483	1162	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117266	1	7582	6532	2119	2099	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117280	1	3882	3760	732	689	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117281	1	3991	3810	732	691	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117289	1	3626	2754	888	1600	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117298	1	7265	6437	2499	2293	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117305	1	5799	5221	1505	1491	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117308	1	3955	3462	1388	1315	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117318	1	1797	1757	480	467	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117322	1	4885	4835	3354	3340	FALSE	NA	NA	FALSE
ENSG00000117335	1	8708	8112	1696	1605	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117360	1	5373	5212	2542	2487	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117362	1	3468	3381	1217	1211	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117385	1	6766	5623	2619	2387	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117394	1	3750	3411	1695	1685	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117395	1	3530	2791	1163	1362	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117399	1	2065	2030	1732	1740	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117400	1	2131	1007	1044	1797	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117407	1	2658	1875	879	326	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117408	1	5083	3374	2546	3018	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117410	1	3535	3126	892	1031	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117411	1	3778	3033	1222	1007	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117419	1	2644	2372	1128	1018	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117425	1	5149	4003	3321	3709	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117448	1	3121	2986	1175	1160	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117450	1	1522	1290	654	629	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117461	1	7676	7494	1450	1447	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117472	1	2366	2311	915	912	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117475	1	3820	3408	1296	1263	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117477	1	2629	2440	1640	1479	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117479	1	3671	3410	1550	1474	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117480	1	2792	2567	1971	1785	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117481	1	8468	6072	1256	1232	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117500	1	9423	8854	954	882	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117501	1	3831	3765	1815	1777	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117505	1	4043	3689	587	562	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117507	1	2565	2537	0	0	TRUE	KNOWN	NULL	TRUE
ENSG00000117519	1	2829	2497	1137	1129	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117523	1	14232	13174	8621	8080	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117525	1	2875	2541	981	894	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117528	1	7669	6764	2086	2047	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117533	1	5159	4469	499	485	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117543	1	2970	2881	949	927	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117560	1	1892	1798	943	903	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117569	1	4238	3469	1809	1515	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117586	1	3942	3860	697	697	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117592	1	2367	2121	826	717	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117593	1	3689	3653	2020	2003	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117594	1	1526	1398	906	895	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117595	1	4792	4762	1455	1444	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117597	1	5024	4944	2555	2527	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117598	1	4566	3650	1047	846	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117600	1	5540	5207	2380	2304	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117601	1	1763	1763	1496	1496	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117602	1	2940	2602	776	761	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117614	1	3370	3277	829	842	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117616	1	4107	3500	1037	962	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117620	1	6241	5123	1012	745	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117625	1	9092	8068	1689	1540	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117632	1	6261	5745	1257	1219	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117640	1	5816	5158	1075	1040	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117643	1	9014	7902	1875	1671	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117650	1	3027	2837	1487	1467	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117676	1	5884	5544	2688	2711	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117682	1	5596	5460	1263	1224	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117691	1	1290	1056	626	392	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117697	1	4091	3799	1177	1176	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117707	1	8597	8168	2281	2265	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117713	1	9246	7126	7055	5513	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117724	1	11696	11433	9498	9362	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117748	1	2019	1994	1097	1073	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117751	1	2819	2688	1242	1199	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117758	1	3846	3640	1014	958	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117791	1	2590	2404	1222	1087	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117834	1	4535	4338	2152	2298	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117859	1	9798	9088	2702	2600	TRUE	KNOWN	KNOWN	TRUE
ENSG00000117862	1	3077	3050	583	583	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000118193	1	7274	6440	5070	4813	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118194	1	7300	6964	1438	1415	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118197	1	4500	3520	2113	2015	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118200	1	7777	7366	4654	4545	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118217	1	7890	7346	2077	2013	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118292	1	1351	1278	497	556	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000118298	1	1897	1889	1078	1078	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118454	1	4595	4264	1745	1643	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118473	1	10518	9697	2886	2821	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118655	1	3940	3771	1664	1648	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118729	1	2916	2807	1320	1262	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118733	1	4557	4303	1699	1636	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118873	1	11325	10901	4417	4281	TRUE	KNOWN	KNOWN	TRUE
ENSG00000119280	1	5161	4312	757	708	TRUE	KNOWN	KNOWN	TRUE
ENSG00000119283	1	9326	7866	2248	1608	TRUE	KNOWN	KNOWN	TRUE
ENSG00000119285	1	9049	8780	6637	6466	TRUE	KNOWN	KNOWN	TRUE
ENSG00000119535	1	8426	7963	3262	3251	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120332	1	5008	4960	4062	4014	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120333	1	2594	2550	501	487	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120334	1	4914	4781	1078	1072	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120337	1	2008	1965	608	608	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120341	1	8951	8614	3458	3348	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120370	1	4160	3985	1443	1424	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120656	1	2337	2285	564	564	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120937	1	694	640	477	467	FALSE	NA	NA	FALSE
ENSG00000120942	1	4990	4643	1139	1108	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120948	1	4622	3976	1291	1135	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120949	1	3738	3427	1825	1819	TRUE	KNOWN	KNOWN	TRUE
ENSG00000120952	1	1642	422	1470	408	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121310	1	11498	10933	1394	1388	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121454	1	1870	1715	1237	1216	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121481	1	4073	3459	1061	1048	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121486	1	5022	4631	2368	2141	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121634	1	1364	1338	1322	1296	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121644	1	5104	4337	546	570	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121753	1	7761	6123	5055	4729	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121764	1	2506	2037	1290	1359	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000121766	1	1891	1807	790	771	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121769	1	1026	991	521	521	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121774	1	3588	3126	1408	1074	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121775	1	3464	3268	1248	1222	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121848	1	3803	2979	968	939	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121851	1	1802	1792	1066	1059	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121900	1	1417	1116	784	731	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000121903	1	5165	4858	3266	3245	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121904	1	18152	17124	10458	10561	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000121905	1	1991	1494	884	796	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121931	1	3621	3461	2372	2343	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121933	1	4499	4401	1927	1896	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121940	1	4996	4643	2071	2036	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121957	1	3976	3703	2145	2095	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122176	1	3313	3282	1212	1201	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122180	1	1528	1178	528	712	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122188	1	3198	3133	1229	1226	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122218	1	6232	6144	3986	3933	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122223	1	2904	2890	1232	1232	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122224	1	7458	7165	2332	2304	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122406	1	3336	3281	1400	1380	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122417	1	11275	9064	2203	2002	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122420	1	4714	4529	1211	1211	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122435	1	4133	3894	1725	1602	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122477	1	1506	1446	1043	1036	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122481	1	2769	2524	882	757	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122482	1	7600	7323	4063	4044	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000122483	1	5633	5348	4569	4413	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122484	1	3323	3243	1963	1897	TRUE	KNOWN	KNOWN	TRUE
ENSG00000122497	1	3722	65	1751	21	TRUE	KNOWN	NULL	TRUE
ENSG00000123080	1	3318	2110	644	644	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123091	1	3122	2605	538	604	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000123472	1	5577	5079	1021	821	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123473	1	7291	6882	3996	3804	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123684	1	8799	7935	1274	1241	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123685	1	2713	2372	327	312	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123689	1	866	716	360	285	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123836	1	9815	9607	1918	1918	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123838	1	2441	2328	1906	1796	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123843	1	3219	3163	918	905	TRUE	KNOWN	NULL	TRUE
ENSG00000125459	1	5359	4701	3106	2731	TRUE	KNOWN	KNOWN	TRUE
ENSG00000125462	1	8392	8059	789	770	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000125703	1	3126	2909	1436	1353	TRUE	KNOWN	KNOWN	TRUE
ENSG00000125944	1	8676	8129	2039	1997	TRUE	KNOWN	KNOWN	TRUE
ENSG00000125945	1	4392	4329	1567	1549	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126067	1	2701	2362	626	624	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126070	1	5583	5207	2839	2750	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126088	1	2908	2860	1757	1730	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126091	1	4425	4014	1416	1511	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126106	1	3635	3222	1423	1326	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126107	1	5077	4608	2842	2624	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126698	1	2409	2337	893	859	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126705	1	7359	5085	4853	4016	TRUE	KNOWN	KNOWN	TRUE
ENSG00000126709	1	865	718	461	432	TRUE	KNOWN	NULL	TRUE
ENSG00000127054	1	8220	3377	1020	2114	FALSE	NA	NA	FALSE
ENSG00000127074	1	5870	5521	603	590	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127124	1	14224	13248	7282	6961	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127125	1	2706	2295	825	1051	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000127129	1	1639	1573	578	526	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127423	1	2352	2221	1259	1186	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127463	1	10650	10263	3433	3317	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127472	1	2607	2525	484	471	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127481	1	24696	23971	16101	15577	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127483	1	7442	6885	1830	1809	TRUE	KNOWN	KNOWN	TRUE
ENSG00000127603	1	35073	33690	23299	22788	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130695	1	5145	4931	2419	2305	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130762	1	5563	4423	1518	1386	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130764	1	2854	2198	1867	1254	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130766	1	3453	3242	1436	1373	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130768	1	2670	2587	1638	1575	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130770	1	2225	2151	549	534	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130772	1	2017	1994	727	726	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130775	1	4620	4409	2019	1871	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130939	1	9140	8500	4219	4137	TRUE	KNOWN	KNOWN	TRUE
ENSG00000130940	1	11246	8649	4771	4514	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000131233	1	3250	3235	1925	1913	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000131236	1	3814	3638	1613	1583	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131238	1	3304	3268	1076	1060	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131584	1	8809	5025	1751	1635	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000131591	1	6322	4760	829	795	TRUE	KNOWN	NOVEL	TRUE
ENSG00000131686	1	2348	2245	1384	1377	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131697	1	13167	11929	4762	4706	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000131778	1	3370	3137	2842	2615	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131779	1	1838	1835	849	849	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131781	1	5988	5660	1811	1708	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131788	1	4805	4447	2264	2302	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000131791	1	5460	5274	893	875	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131795	1	3148	2813	713	685	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131910	1	1156	1130	859	833	TRUE	KNOWN	KNOWN	TRUE
ENSG00000131914	1	4008	3345	716	541	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132122	1	5797	5404	1571	1443	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132128	1	7670	6018	1926	2860	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000132185	1	3275	3185	1406	1355	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132196	1	4124	3157	1241	854	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132485	1	4993	4855	1268	1251	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132676	1	4590	4093	1701	1517	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000132677	1	3384	3260	1703	1619	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132680	1	5635	5217	2093	1930	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132681	1	6284	5909	3180	3308	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132688	1	5558	4851	4885	4188	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132692	1	4959	4444	3014	2982	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132693	1	2015	1995	757	757	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132694	1	9392	8748	5110	4948	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132698	1	1689	1462	864	714	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132702	1	2241	1732	1055	849	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000132703	1	926	911	786	786	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132704	1	5081	4939	1983	1904	TRUE	KNOWN	NULL	TRUE
ENSG00000132716	1	8274	8092	2786	2762	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132718	1	5240	5107	1393	1350	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132763	1	2981	2862	929	867	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132768	1	2930	1166	300	1576	FALSE	NA	NA	FALSE
ENSG00000132773	1	2742	2634	1862	1810	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132780	1	8293	7830	2736	2471	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132781	1	3909	3584	2417	2338	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132849	1	11475	10748	5792	5566	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132854	1	5980	5362	3041	2821	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132855	1	3250	2863	1540	1438	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132879	1	3527	3045	877	800	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132881	1	1755	1732	836	836	TRUE	KNOWN	KNOWN	TRUE
ENSG00000132906	1	5269	4429	1562	1351	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133019	1	12150	10526	1800	1729	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133048	1	3408	3125	1594	1479	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133055	1	1805	1614	1483	1303	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133056	1	9722	8804	5602	5367	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133059	1	7908	7525	2836	2785	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133063	1	7730	7572	1637	1621	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133065	1	6357	5762	1553	1704	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133067	1	4828	4146	3413	2877	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133069	1	4922	3984	2201	1716	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133216	1	6341	5955	3323	3182	TRUE	KNOWN	KNOWN	TRUE
ENSG00000133226	1	7481	6634	2990	2764	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134183	1	1339	1339	1151	1151	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134184	1	2816	248	907	46	TRUE	KNOWN	NULL	TRUE
ENSG00000134186	1	5817	5600	1718	1567	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134193	1	3493	3359	690	690	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134198	1	3410	2731	698	593	TRUE	KNOWN	KNOWN	TRUE
ENSG00000134200	1	578	577	470	470	TRUE	KNOWN	KNOWN	TRUE
